Unnamed: 0,userid_x,userid_y,meetup,N_previous,n_prev_match,CE_alter,Pi_alter,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,dataset,a_Pi
345745,kushal-dave,neil-sanchala,45,372,102,7.3916038720658435,0.2469642021824206,1,7.391603872065844,0.2469642021824206,6.49509299290291,0.3655827966351857,6.49509299290291,0.3655827966351857,6.8784736701697655,0.31638929494110946,0.18372093023255812,0.18372093023255812,co-locationship,0.7805706644669783,1.1554840902668113,dataset,0.32109224289972105
346229,kyle-cameron-studstill,amber-rae-lambke,34,848,265,8.439615146987363,0.20745855588965909,1,8.439615146987363,0.20745855588965909,6.71196388670821,0.4098886211200611,6.71196388670821,0.4098886211200611,6.9346892871282915,0.3854678549857258,0.11374407582938388,0.11374407582938388,co-locationship,0.538199367875543,1.0633535736338886,dataset,0.34609878891557627
349711,lars-bastholm,michelle-crum,64,398,176,6.984400780091821,0.29187091407208554,1,6.984400780091821,0.29187091407208554,5.576772449334976,0.4695408781119898,5.576772449334976,0.4695408781119898,5.850893780267415,0.4367580565976434,0.2261306532663317,0.2261306532663317,co-locationship,0.6682668119410723,1.075059454586197,dataset,0.42482977399689054
350670,laura-macleod,alexis-dorenter,22,830,115,7.620335746873128,0.12318206369749365,1,7.6203357468731285,0.12318206369749365,6.046247300599984,0.3690170497195003,6.046247300599984,0.3690170497195003,6.248393646238425,0.34100003584360594,0.2767527675276753,0.2767527675276753,co-locationship,0.36123768548220647,1.0821613223781121,dataset,0.4271163624389962
350942,laura-nolte,richard-jones,95,170,202,5.908190365325448,0.4156445626817991,1,5.9081903653254475,0.4156445626817991,5.468992558706443,0.4698501355675292,5.468992558706443,0.4698501355675292,5.746192636824094,0.4358867210485877,0.20461095100864554,0.20461095100864554,co-locationship,0.9535609657525396,1.0779179839138886,dataset,0.3585512257795167
353556,lawrence-lewitinn,john-fewell,3,158,22,7.131003139080441,0.3005019068729263,1,7.131003139080441,0.3005019068729263,6.515250582503453,0.3777714072954752,6.515250582503453,0.3777714072954752,6.589738571979432,0.3686716862555168,0.04489795918367346,0.04489795918367346,co-locationship,0.8150935319308905,1.0246824515665454,dataset,0.537739156424306
359237,lindsey-lanpher,megan-penmann,30,435,106,8.954834086790664,0.04836675837982704,1,8.954834086790664,0.04836675837982704,5.5503851244277485,0.500853933571317,5.5503851244277485,0.500853933571317,5.665084811235205,0.48822853890572204,0.16546762589928055,0.16546762589928055,co-locationship,0.09906581554661384,1.0258595998789677,dataset,0.34912558028149937
360367,lisa-lang,danny-pentland,38,1079,340,8.511663791204652,0.08942793130175786,1,8.511663791204652,0.08942793130175786,4.744889034305045,0.5759371595184924,4.744889034305045,0.5759371595184924,4.828278889049172,0.5669565270851261,0.057569296375266525,0.057569296375266525,co-locationship,0.15773331292529708,1.0158400723941536,dataset,0.657356970895896
363827,loritodd,stephen-h0,39,1182,656,7.657967696172498,0.2697888394263072,1,7.657967696172498,0.2697888394263072,4.9604641238996985,0.5740566856060193,4.9604641238996985,0.5740566856060193,5.091884986997818,0.5605445885733552,0.1035548686244204,0.1035548686244204,co-locationship,0.4812977324657582,1.0241053027860885,dataset,0.5311803113235122
367572,mac,rebecca-gricus,136,423,508,6.987815954458141,0.3644405455918939,1,6.987815954458141,0.3644405455918939,5.312833239571155,0.5456613540248599,5.312833239571155,0.5456613540248599,5.561166466857125,0.5200487053423798,0.17307692307692307,0.17307692307692307,co-locationship,0.7007815649727663,1.0492504806172294,dataset,0.3878808740624803
369523,malcolm-ong,michael-karnjanaprakorn,15,1170,130,8.614075662211398,0.033455966632442824,1,8.614075662211398,0.033455966632442824,6.293375547005918,0.3868216784271838,6.293375547005918,0.3868216784271838,6.5121009199057385,0.3592894103451455,0.2144578313253012,0.2144578313253012,co-locationship,0.09311704066174369,1.0766297789171961,dataset,0.3723780844538983
370261,manisha-m,carla-blumenthal,46,657,360,6.858006360254789,0.3058429775507594,1,6.858006360254789,0.3058429775507594,4.906369656290995,0.5450835003207285,4.906369656290995,0.5450835003207285,5.080936592056281,0.5252536166722209,0.17223650385604114,0.17223650385604114,co-locationship,0.5822767665807764,1.0377529692687146,dataset,0.4334854539921305
372760,marcelino-alvarez,brooke-lynn-luat,33,820,488,6.333291285602628,0.3664102241731554,1,6.333291285602628,0.3664102241731554,5.064418097662487,0.5216651088315822,5.064418097662487,0.5216651088315822,5.304714932252383,0.4935395982806855,0.22038567493112948,0.22038567493112948,co-locationship,0.7424130210617281,1.0569873433638879,dataset,0.5319177892437402
373515,marci-ikeler,aaron-rutledge,196,524,290,7.133718381924787,0.2683796011950383,1,7.133718381924787,0.2683796011950383,4.513900892169004,0.5889136326665372,4.513900892169004,0.5889136326665372,4.787228928959787,0.5586537391620932,0.4615384615384616,0.4615384615384616,co-locationship,0.48040419741497165,1.0541657405709481,dataset,0.40869882723227513
376661,maria-ogneva,tina-hui,26,1803,284,8.254218572569302,0.11547313868807732,1,8.254218572569302,0.11547313868807732,5.680494673044376,0.4645612447411082,5.680494673044376,0.4645612447411082,5.639993457927217,0.4692943207998128,0.2900232018561485,0.2900232018561485,co-locationship,0.24605697015740102,0.9899144825561962,dataset,0.3948702340884594
379655,mark-burstiner,kibbe,341,1050,704,6.3292133695116926,0.3852538099481681,1,6.329213369511693,0.3852538099481681,5.111930817412811,0.5287856284598844,5.111930817412811,0.5287856284598844,5.393828008427564,0.4967704091002403,0.471830985915493,0.471830985915493,co-locationship,0.7755168240514706,1.0644467117468424,dataset,0.504184040120806
380615,mark-g,irene-tien,8,826,328,9.299326484653776,0.08284963619520143,1,9.299326484653776,0.08284963619520143,5.375761895367508,0.5477450614636374,5.375761895367508,0.5477450614636374,5.443142815183952,0.5409708334918142,0.08827085852478839,0.08827085852478839,co-locationship,0.15314991320406388,1.0125223534291072,dataset,0.4956668248085225
382015,mark-himmelsbach,jonathan-vu,23,718,254,8.40861416342849,0.2080949515787185,1,8.40861416342849,0.2080949515787185,5.948868672744294,0.4890606801349123,5.948868672744294,0.4890606801349123,6.082276205516987,0.4751396330384692,0.07151515151515153,0.07151515151515153,co-locationship,0.4379658885704243,1.029298854754379,dataset,0.49621402754720667
386919,martin-thornkvist,olof-werngren,26,1238,631,7.556794332196577,0.2375090247705811,1,7.556794332196577,0.2375090247705811,4.797659014595079,0.5704026385638157,4.797659014595079,0.5704026385638157,4.943565885562421,0.5546051290540374,0.2148936170212766,0.2148936170212766,co-locationship,0.4282488789378644,1.0284842470474864,dataset,0.48943721618728486
387583,mary-ann-porch,daniel-mcg,404,1292,1147,6.9570225186056,0.36696108371876346,1,6.9570225186056,0.36696108371876346,5.252956516848929,0.5511397233449231,5.252956516848929,0.5511397233449231,5.57105528416672,0.5183212395707186,0.43966712898751736,0.43966712898751736,co-locationship,0.7079800241693474,1.0633168800903958,dataset,0.5337678662721347
388034,mary-crosse,christian-de-botton,8,429,116,8.490745224614182,0.13316622709813655,1,8.490745224614182,0.13316622709813655,6.524753689600936,0.39196773911338456,6.524753689600936,0.39196773911338456,6.650202481212782,0.3771456241173779,0.06713780918727916,0.06713780918727916,co-locationship,0.3530896783166484,1.0393007741524096,dataset,0.5122409724990359
392020,matt-biddulph,boris-anthony,12,672,224,6.745428406365638,0.26939880157334145,1,6.745428406365637,0.26939880157334145,5.238326691707981,0.475377565210413,5.238326691707981,0.475377565210413,5.381881281184658,0.4571766636402375,0.2352941176470588,0.2352941176470588,co-locationship,0.5892663011892868,1.0398115280540614,dataset,0.45217926240847506
393712,matt-galligan,micah-baldwin,40,1443,567,6.9337645513335024,0.3208532509395668,1,6.9337645513335024,0.3208532509395668,5.740419701192477,0.4655739330424289,5.740419701192477,0.4655739330424289,6.00312587427816,0.4349859817879869,0.2845010615711253,0.2845010615711253,co-locationship,0.737617450614653,1.070319395417553,dataset,0.4545639272941025
395344,matt-hunter,andrew-mager,55,1782,267,8.456951651622367,0.13211769204880594,1,8.456951651622367,0.13211769204880594,6.389937276098461,0.4044875592153616,6.389937276098461,0.4044875592153616,6.645358358919113,0.3742459150479536,0.2262773722627737,0.2262773722627737,co-locationship,0.35302373850059837,1.080806878449249,dataset,0.41049921870412587
396010,matt-hurst,byrne-hobart,83,774,657,8.01090017359805,0.23266410581534705,1,8.01090017359805,0.23266410581534705,4.537210562996763,0.6200411131959828,4.537210562996763,0.6200411131959828,4.6374411496414885,0.6101135415404889,0.06268221574344024,0.06268221574344024,co-locationship,0.3813455856558902,1.016271678924594,dataset,0.6512885366791082
399401,matt-van-horn,bob-buch,34,594,438,7.366392483936878,0.3215022043574089,1,7.366392483936878,0.3215022043574089,5.809670082342018,0.4948594660294305,5.809670082342018,0.4948594660294305,6.030832865611612,0.4713918455903009,0.11820652173913045,0.11820652173913045,co-locationship,0.6820275050681189,1.0497836792440527,dataset,0.414177124642553
400097,matt-wurst,nicole-hering,68,1312,348,8.673712583371978,0.09266683293316574,1,8.673712583371978,0.09266683293316574,4.879983436256955,0.5705704561915533,4.879983436256955,0.5705704561915533,4.935742241035205,0.5646771822781651,0.09851301115241637,0.09851301115241637,co-locationship,0.1641058570125067,1.0104365363048886,dataset,0.5326807344874758
400963,matthew-caldecutt,damien-basile,27,2292,334,9.226649530312043,0.03659680019061391,1,9.226649530312043,0.03659680019061391,5.8390610721390965,0.4819132419598666,5.8390610721390965,0.4819132419598666,5.947842077943622,0.4700936943304518,0.2584615384615385,0.2584615384615385,co-locationship,0.07785001294845754,1.0251429614393133,dataset,0.41220806577446006
402592,matthew-lucero,aaron-rutledge,30,524,77,8.45522385680064,0.07106946831084687,1,8.45522385680064,0.07106946831084687,5.0574751133059594,0.53346126371326,5.0574751133059594,0.53346126371326,5.185939115039682,0.5189542322253318,0.13636363636363635,0.13636363636363635,co-locationship,0.13694746838481944,1.0279543562555036,dataset,0.40869882723227513
405974,maura-johnston,lindsay-robertson,10,252,45,7.738439207227464,0.2910642303820813,1,7.738439207227464,0.2910642303820813,6.984061137845164,0.3778492388034176,6.984061137845164,0.3778492388034176,7.100672824980849,0.3647886730177689,0.07021791767554479,0.07021791767554479,co-locationship,0.7978982131605372,1.0358031012246165,dataset,0.3385914503819759
407047,maxime-barbier,soraya-khireddine,23,300,337,6.90640004543288,0.323559087486615,1,6.90640004543288,0.323559087486615,5.033136849509416,0.5445205215630696,5.033136849509416,0.5445205215630696,5.164723216059717,0.5300331146885785,0.053418803418803416,0.053418803418803416,co-locationship,0.6104507030220602,1.0273330221697623,dataset,0.6334594394806135
407285,maya-baratz,caroline-mccarthy,149,2435,344,9.19985378729259,0.02597856320456457,1,9.19985378729259,0.02597856320456457,5.5967146215034065,0.5039532102857607,5.5967146215034065,0.5039532102857607,5.732276036744525,0.4892936421652844,0.3257698541329012,0.3257698541329012,co-locationship,0.05309401342228959,1.0299606756703457,dataset,0.4168199625125986
409618,meghan-keane,mark-graham,273,1081,478,6.754816952701581,0.3544942424238657,1,6.754816952701581,0.3544942424238657,6.118916601049204,0.4303832297553408,6.118916601049204,0.4303832297553408,6.6236653193133215,0.37049484270032507,0.5183752417794971,0.5183752417794971,co-locationship,0.9568128933729815,1.1616443203865499,dataset,0.4105444421492885
410067,meghan-murphy,john-chavez,58,540,143,7.862611078455633,0.1743291950835475,1,7.862611078455633,0.1743291950835475,5.633380317504722,0.467957984143781,5.633380317504722,0.467957984143781,5.8161938323129245,0.4463651252653375,0.23515439429928744,0.23515439429928744,co-locationship,0.39055290213347016,1.0483748788967502,dataset,0.4577674370711795
411797,melodie-tao,downtownrob-marlbrough,19,1064,338,7.836819339418027,0.2039351219576307,1,7.836819339418027,0.2039351219576307,5.482401091671614,0.4979250678791913,5.482401091671614,0.4979250678791913,5.719107320895116,0.4711437387794874,0.2295081967213115,0.2295081967213115,co-locationship,0.43285117719261434,1.0568432240425858,dataset,0.40481227394403346
413173,micah-baldwin,matt-galligan,40,1103,471,7.621003548135264,0.27091667070923525,1,7.621003548135264,0.27091667070923525,5.853181561749777,0.4778267841259905,5.853181561749777,0.4778267841259905,6.06490853360865,0.4545639272941025,0.2126984126984127,0.2126984126984127,co-locationship,0.595992454398944,1.0511762052267666,dataset,0.4349859817879869
413580,micah-saul,anthony-dines,23,658,212,7.6073235515906115,0.17086369575087906,1,7.6073235515906115,0.17086369575087906,5.230643575935472,0.4951042248589746,5.230643575935472,0.4951042248589746,5.330547265636505,0.48309144617997296,0.11377245508982035,0.11377245508982035,co-locationship,0.3536881000522306,1.0248664694313927,dataset,0.5143853785659362
417013,michael-karnjanaprakorn,stan-chin,25,1125,236,8.45572802797974,0.14576444640119782,1,8.45572802797974,0.14576444640119782,6.563325399773191,0.391376374279574,6.563325399773191,0.391376374279574,6.724855322336294,0.3723780844538983,0.20408163265306126,0.20408163265306126,co-locationship,0.39144206516601265,1.0510188182893125,dataset,0.4867852186881767
418993,michael-owens,keith-robinson,18,1387,160,8.031353900029977,0.08556477829808512,1,8.031353900029977,0.08556477829808512,6.1740908022126995,0.3725649179836877,6.1740908022126995,0.3725649179836877,6.291822662576273,0.35691192735668265,0.2866043613707165,0.2866043613707165,co-locationship,0.23973639360215415,1.0438567316674796,dataset,0.42794530451663687
429542,mike-odea,ed-roche-kelly,8,375,260,7.8783367685410655,0.272753765028941,1,7.8783367685410655,0.272753765028941,5.374456704966818,0.5469967140977924,5.374456704966818,0.5469967140977924,5.450327017023056,0.5393488237981034,0.04166666666666666,0.04166666666666666,co-locationship,0.5057093906466773,1.0141798590489775,dataset,0.4264630185904673
430966,mike-street,thefatapple,6,685,97,8.674053127030549,0.09004437660657445,1,8.674053127030549,0.09004437660657445,5.978372815465491,0.449236838491684,5.978372815465491,0.449236838491684,6.139245263288159,0.4307554853720446,0.10902255639097744,0.10902255639097744,co-locationship,0.20903825874394355,1.042904510208795,dataset,0.3287906819372759
431571,mikey-il,sarah-cooley,14,1343,301,9.456466446445477,0.08865163324332895,1,9.456466446445477,0.08865163324332895,5.894362671089518,0.5057289470974441,5.894362671089518,0.5057289470974441,5.990722497697518,0.4960028740164049,0.06993736951983298,0.06993736951983298,co-locationship,0.1787320958958735,1.0196089046869463,dataset,0.44647878717161205
431717,mikhail-geisherik,vlad-sitnikov,76,770,831,5.23857571933785,0.4521038430714133,1,5.23857571933785,0.4521038430714133,3.8709180242045154,0.6237134247454114,3.8709180242045154,0.6237134247454114,4.083009239919861,0.5984653374527844,0.24074074074074076,0.24074074074074076,co-locationship,0.755438644108744,1.0421880528621574,dataset,0.6775185202489548
433863,miyako-kusuhano,riki-sekita,5,688,237,6.565797729267532,0.06732866348600819,1,6.565797729267532,0.06732866348600819,3.1489202263831237,0.6652005884950235,3.1489202263831237,0.6652005884950235,3.1527932306378728,0.6646941190444529,0.10784313725490197,0.10784313725490197,co-locationship,0.10129270224746105,1.0007619586755163,dataset,0.8052784306987698
434714,mohit-santram,donny-tsang,55,887,286,7.748455970089308,0.21750556434213505,1,7.748455970089308,0.21750556434213505,5.9798504722401935,0.4416587164556639,5.9798504722401935,0.4416587164556639,6.213217487679132,0.4142614360059606,0.2158859470468432,0.2158859470468432,co-locationship,0.5250442002016463,1.066135242309422,dataset,0.40469921606317183
437750,mplstv,john-wallace6,10,1347,213,7.999161006833005,0.12362817380488594,1,7.999161006833005,0.12362817380488594,6.0369011755848785,0.4051749363920118,6.0369011755848785,0.4051749363920118,6.123458898163094,0.39425288861727503,0.2377049180327869,0.2377049180327869,co-locationship,0.3135758224587144,1.0277031521900641,dataset,0.5010698366128106
439160,nan-palmero,bobby-freeman,66,612,622,7.300705035772225,0.3061124359560484,1,7.300705035772225,0.3061124359560484,4.190610710181905,0.6478013347129283,4.190610710181905,0.6478013347129283,4.305281666398309,0.6364299552273001,0.11716171617161715,0.11716171617161715,co-locationship,0.4809837020426243,1.0178674485577395,dataset,0.5381705815579211
441186,nate-bolt,micah-saul,21,918,161,8.66156166585075,0.07294730602960316,1,8.66156166585075,0.07294730602960316,5.485905711246506,0.4980308108498486,5.485905711246506,0.4980308108498486,5.6401693156471895,0.480649203751153,0.15274949083503056,0.15274949083503056,co-locationship,0.15176828643488244,1.0361627710251957,dataset,0.483091446179973
441609,nate-folkert,michelle-neuringer,64,377,1034,7.073371708818287,0.4606929764261147,1,7.073371708818287,0.4606929764261147,6.879219869302387,0.4781949484212336,6.879219869302387,0.4781949484212336,7.158383332795731,0.4529786684670654,0.04129554655870445,0.04129554655870445,co-locationship,1.0170301793352774,1.0556676985243105,dataset,0.605656631472455
443030,nathan-folkman,justin-moore,72,553,290,8.001842616972931,0.21516783642842746,1,8.001842616972931,0.21516783642842746,5.415719325500452,0.5218762595623052,5.415719325500452,0.5218762595623052,5.5215444974396775,0.5105361846210126,0.11735537190082646,0.11735537190082646,co-locationship,0.4214546253722515,1.022212088551002,dataset,0.4569968256490062
446336,nick-bilton,dens,51,1502,212,8.8434007727265,0.05921380800193126,1,8.8434007727265,0.05921380800193126,6.213590389205472,0.4223180789260217,6.213590389205472,0.4223180789260217,6.409219185023158,0.3993978717214148,0.2420262664165103,0.2420262664165103,co-locationship,0.14825769538209674,1.057386903705371,dataset,0.41598556816178806
446888,nick-douglas,andrea-rosen,16,914,210,8.51366202307203,0.17822011718315786,1,8.51366202307203,0.17822011718315786,6.7900310452614585,0.3891531099225666,6.7900310452614585,0.3891531099225666,7.087696067466488,0.35526095404330604,0.16129032258064516,0.16129032258064516,co-locationship,0.5016597381580892,1.0954007342870815,dataset,0.35670425259419397
451505,nico-lumma,daniel-dobrich,21,1061,372,7.901992378694757,0.16910167336481874,1,7.901992378694757,0.16910167336481874,4.8405807259201765,0.5584875705577479,4.8405807259201765,0.5584875705577479,4.959185519513512,0.545341084249538,0.13711583924349882,0.13711583924349882,co-locationship,0.31008423580909034,1.024106906095845,dataset,0.5476353162701483
451955,nicole-dcruz,andrea-chiu,30,714,192,7.796146199369619,0.15358608673194904,1,7.796146199369619,0.15358608673194904,5.415209907384192,0.4791773863530205,5.415209907384192,0.4791773863530205,5.546837556963579,0.46334483818862393,0.2011173184357542,0.2011173184357542,co-locationship,0.33147253206137023,1.0341701187959522,dataset,0.5521878651690036
455977,octavio-maron,michell-zappa,42,629,701,7.2910256987160444,0.29333519993180285,1,7.2910256987160444,0.29333519993180285,4.623392092822519,0.5979731047055602,4.623392092822519,0.5979731047055602,4.774134970132315,0.5822838810764069,0.13443830570902393,0.13443830570902393,co-locationship,0.5037666496787528,1.0269442863507576,dataset,0.5684246674397495
459547,owen-thomas,jonathan-liew,10,824,412,8.321177839123182,0.10641268966065616,1,8.321177839123182,0.10641268966065616,3.5220934885323474,0.6988639990167466,3.5220934885323474,0.6988639990167466,3.581178216015246,0.6929313259197174,0.05045871559633028,0.05045871559633028,co-locationship,0.15356888291839915,1.0085617042773392,dataset,0.6185540119937044
464608,patrick-simkins,david-vogeleer,16,522,190,7.102770166563191,0.2265141670749819,1,7.102770166563191,0.2265141670749819,5.141926744545715,0.4939406511709231,5.141926744545715,0.4939406511709231,5.343814646535137,0.4689474769444104,0.136986301369863,0.136986301369863,co-locationship,0.4830267315881799,1.0532963187889706,dataset,0.4912655283875253
467772,paul-stamatiou,krystyl-b,129,1293,391,8.370651706046944,0.1646388800380359,1,8.370651706046944,0.1646388800380359,4.928751027549716,0.5734840651925174,4.928751027549716,0.5734840651925174,5.129255978615372,0.5526281406298984,0.29720853858784896,0.29720853858784896,co-locationship,0.29791982697510966,1.0377395268703598,dataset,0.42648167790675034
468886,paull-young,rose-ahn,10,484,95,8.124030209562507,0.11703164300838975,1,8.124030209562507,0.11703164300838975,5.52430716481708,0.4743711301747604,5.52430716481708,0.4743711301747604,5.621675022369916,0.4628203535460577,0.08928571428571429,0.08928571428571429,co-locationship,0.25286624088960535,1.0249573652934718,dataset,0.455446178278177
471951,peter-cortez,joe-sayaman,61,624,119,8.35919696819619,0.09586835796531724,1,8.35919696819619,0.09586835796531724,5.354577290087431,0.5018470994411168,5.354577290087431,0.5018470994411168,5.508847616177451,0.4841168356307763,0.2307692307692308,0.2307692307692308,co-locationship,0.19802731677448546,1.036623935598602,dataset,0.36666309380480266
474647,phaedra-riley,donny-tsang,64,887,223,7.837739053809446,0.16672600440737365,1,7.837739053809446,0.16672600440737365,5.566613687021692,0.4702855234958851,5.566613687021692,0.4702855234958851,5.796886992683787,0.4427875501723356,0.2676767676767677,0.2676767676767677,co-locationship,0.37653724532788435,1.0621019568252248,dataset,0.40469921606317183
475242,phil-gillman,darrell-whitelaw,23,1569,817,8.247906619386079,0.1827345469309739,1,8.247906619386079,0.1827345469309739,4.623277072749746,0.6049469281396038,4.623277072749746,0.6049469281396038,4.716501006327898,0.595471897396158,0.12111292962356793,0.12111292962356793,co-locationship,0.3068735027295562,1.015911801690185,dataset,0.4259760383813493
477598,phoebe-e,jere-keys,17,1342,211,9.601122705411552,0.014424337278969432,1,9.601122705411552,0.014424337278969432,5.864978637089598,0.4948639481886309,5.864978637089598,0.4948639481886309,5.907585559624071,0.4904205030867946,0.022670025188916875,0.022670025188916875,co-locationship,0.029412182378550786,1.0090604798817921,dataset,0.6750244409604184
479405,powen-shiah,liron-tocker,7,570,46,8.965974327430402,0.12982072141787535,1,8.965974327430402,0.12982072141787535,6.184814222505981,0.4630595532332079,6.184814222505981,0.4630595532332079,6.235928338679268,0.4576416315838379,0.036945812807881784,0.036945812807881784,co-locationship,0.2836733209096008,1.0118387866737981,dataset,0.574370957424154
479667,prashant-agarwal,david-porter,4,470,73,8.291692274092759,0.16134227353505712,1,8.291692274092759,0.16134227353505712,6.481040493624969,0.3960060589929522,6.481040493624969,0.3960060589929522,6.6278481964323674,0.3786633858516837,0.07321428571428573,0.07321428571428573,co-locationship,0.42608363935733745,1.0457997096874356,dataset,0.34416632320275137
483750,rameet-chawla,ryan-matzner,39,1200,115,8.885994319026674,0.042773653375913566,1,8.885994319026674,0.042773653375913566,6.993621182116982,0.3253089813292089,6.993621182116982,0.3253089813292089,7.233469475378548,0.2948032216765973,0.1676300578034682,0.1676300578034682,co-locationship,0.1450922182351073,1.1034783795072525,dataset,0.4760631515073772
484868,rannie-turingan,james-olsen,10,353,529,7.397523327209168,0.3601227163990269,1,7.397523327209168,0.3601227163990269,5.88495472585367,0.5156697574810171,5.88495472585367,0.5156697574810171,6.026871705544772,0.5016705551153515,0.06152433425160698,0.06152433425160698,co-locationship,0.7178470267528899,1.0279051704807483,dataset,0.4701039586547312
487601,reid-beels,nathan-bergey,27,310,423,6.689179426384393,0.3673731326862709,1,6.689179426384393,0.3673731326862709,5.553216591674127,0.4982196656412842,5.553216591674127,0.4982196656412842,5.746512154859853,0.4767468757104781,0.09814814814814816,0.09814814814814816,co-locationship,0.7705831991846585,1.0450402320913086,dataset,0.41653400545418007
488038,renato-valdes-olmos,steven-van-wel,124,548,451,6.321839613802746,0.3685447672862868,1,6.321839613802746,0.3685447672862868,5.236015175350878,0.5021003581487142,5.236015175350878,0.5021003581487142,5.5778145596681785,0.4614217555276062,0.3178082191780822,0.3178082191780822,co-locationship,0.7987156281022759,1.0881592645639229,dataset,0.4078751125303766
489013,ricardo-diaz,iriggs,72,589,615,7.246593018144305,0.3427616436859058,1,7.246593018144305,0.3427616436859058,5.4964395614690895,0.5320293871663377,5.4964395614690895,0.5320293871663377,5.6565171544093475,0.5156150432241425,0.025477707006369428,0.025477707006369428,co-locationship,0.6647626910623401,1.0318344938882238,dataset,0.674875550266655
491377,richard-titus,tim-shey,8,873,126,8.958274361735027,0.07461242161046544,1,8.958274361735027,0.07461242161046544,6.048881263505187,0.4545187752548108,6.048881263505187,0.4545187752548108,6.173431227685822,0.4406229067949911,0.05348460291734198,0.05348460291734198,co-locationship,0.16933395985511124,1.0315368725627445,dataset,0.41554414730324146
491886,richie-edquid,eye,47,507,105,7.887069204206187,0.18462032275283607,1,7.887069204206187,0.18462032275283607,6.405294597474806,0.3831006422188438,6.405294597474806,0.3831006422188438,6.6595900261088925,0.3514782473531711,0.18461538461538465,0.18461538461538465,co-locationship,0.5252681329303618,1.0899697068134575,dataset,0.40099790085471454
492821,rick-turoczy,marcelino-alvarez,15,916,423,7.528274747361237,0.18593455956199328,1,7.528274747361237,0.18593455956199328,4.475776944603101,0.583634713476074,4.475776944603101,0.583634713476074,4.57798034978863,0.5720858178012884,0.14497041420118342,0.14497041420118342,co-locationship,0.32501165695139966,1.0201873483233193,dataset,0.4935395982806855
493468,rick-webb,nate-bolt,25,1180,213,9.465890607422484,0.101743664649522,1,9.465890607422484,0.10174366464952199,6.160694559180452,0.4843668107656292,6.160694559180452,0.4843668107656292,6.239528571860603,0.4764010176789602,0.09108527131782944,0.09108527131782944,co-locationship,0.2135672697451826,1.0167207726076628,dataset,0.48064920375115305
493714,rick-wion,tyler-travitz,19,786,231,8.714460745943823,0.17364915461227226,1,8.714460745943823,0.17364915461227226,5.716030448224782,0.5157237998916961,5.716030448224782,0.5157237998916961,5.824603191883445,0.5046433183396613,0.057242990654205614,0.057242990654205614,co-locationship,0.344102751986491,1.0219570559033477,dataset,0.5950387093434739
493873,ricky-engelberg,j-allen,43,799,215,8.511713026635983,0.16325954889891836,1,8.511713026635983,0.16325954889891836,6.158097032523866,0.4508231189449423,6.158097032523866,0.4508231189449423,6.324652433352824,0.4324532415043588,0.12665684830633284,0.12665684830633284,co-locationship,0.377519540218946,1.0424782974840954,dataset,0.502685652419219
495008,ritwik-dey,geetika-agrawal,11,258,153,7.0267149902989505,0.27678022270822555,1,7.026714990298951,0.27678022270822555,4.910123873338109,0.5415120007118371,4.910123873338109,0.5415120007118371,5.0302559552188395,0.5277659457893767,0.09919571045576407,0.09919571045576407,co-locationship,0.5244374422344489,1.0260457406017367,dataset,0.3931161761921969
496005,rob-fishman,danielle-oliver,7,448,67,8.34271493798055,0.1755376058680508,1,8.34271493798055,0.1755376058680508,6.651679908953452,0.3888237792407655,6.651679908953452,0.3888237792407655,6.808408393469479,0.3705951426302897,0.08675078864353312,0.08675078864353312,co-locationship,0.4736640761726586,1.0491874677069388,dataset,0.3098740148012101
499623,robert-scoble,michael-celiceo,6,573,52,8.68156497922423,0.08652937123380833,1,8.68156497922423,0.08652937123380833,6.237598431603684,0.4184161262747825,6.237598431603684,0.4184161262747825,6.373470499923115,0.4024619576368135,0.07400379506641366,0.07400379506641366,co-locationship,0.21500012508484956,1.0396414327745387,dataset,0.38176589939737077
500995,rod-begbie,meg-croz,36,861,524,7.856971472615091,0.2353317112521953,1,7.856971472615091,0.23533171125219526,4.979235186475439,0.5681514494396879,4.979235186475439,0.5681514494396879,5.1066898170756065,0.5548782026025797,0.09703947368421052,0.09703947368421052,co-locationship,0.42411417523414024,1.0239210096465348,dataset,0.4650147278474018
502887,ron-villacarillo,lee-remias,113,393,377,6.6610774695167425,0.36659477092274895,1,6.661077469516743,0.36659477092274895,5.528600070148678,0.4979137340873909,5.528600070148678,0.4979137340873909,5.8461460277493655,0.4622526257204253,0.20384615384615384,0.20384615384615384,co-locationship,0.7930615220441579,1.0771463619300972,dataset,0.4533819406633545
504203,rosie-siman,noelle-sadler,35,1575,231,8.892427195674426,0.1062523632994964,1,8.892427195674426,0.1062523632994964,6.8375341722612495,0.3742823440087196,6.8375341722612495,0.3742823440087196,6.955223585034389,0.3606282635477489,0.12389380530973453,0.12389380530973453,co-locationship,0.2946312700347406,1.0378619255369674,dataset,0.4992391225779698
508217,ryan-king,dan-dofter,26,1307,293,8.039285635665179,0.14398986360792607,1,8.039285635665179,0.14398986360792607,5.882430964043561,0.43729753276450106,5.882430964043561,0.43729753276450106,5.983158376061798,0.4251581117493083,0.28846153846153844,0.28846153846153844,co-locationship,0.3386736831045782,1.0285527211635344,dataset,0.4758695397804501
