userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR
cooper-smith7,kenji-summers,380,28,8.424168905,0.095941807,2,10,6.155630799,0.412531338,4.787344384,0.568741043,4.371698432,0.613218518,4.804954139,0.566828472,0.046563193,0.509977827
cooper-smith7,justin-cross,261,108,7.51882651,0.23645321,1,11,6.113525499,0.417592789,4.731093202,0.574834807,4.353572141,0.615129671,4.804954139,0.566828472,0.097560976,0.523281596
cooper-smith7,andrew-chappelle,196,2,7.605070971,0.224260264,0,12,6.107856288,0.418272887,4.803940134,0.566938665,4.353240008,0.615164668,4.804954139,0.566828472,0.002217295,0.525498891
cooper-smith7,rebecca-sutter,543,127,8.413019002,0.097934971,0,13,6.01240901,0.429674205,4.727962857,0.575173226,4.330565927,0.617551968,4.804954139,0.566828472,0.086474501,0.534368071
damian-damjanovski,grant1,533,714,6.778327962,0.338822403,17,1,6.778327962,0.338822403,3.791544201,0.674598723,3.791544201,0.674598723,3.942725528,0.659260755,0.112068966,0.112068966
damian-damjanovski,ang-graham,787,358,8.232054288,0.1347408,14,2,6.440975802,0.380869144,3.868074969,0.666853736,3.740426943,0.679749776,3.942725528,0.659260755,0.112068966,0.200431034
damian-damjanovski,aaron-michie,522,178,8.329528218,0.118679834,12,3,6.346147663,0.392448791,3.899963159,0.663614904,3.717035787,0.682101007,3.942725528,0.659260755,0.060344828,0.219827586
damian-damjanovski,carl-moggridge,583,429,7.642926509,0.223412988,7,4,5.820051741,0.455000081,3.85213899,0.668469743,3.668371473,0.686980826,3.942725528,0.659260755,0.064655172,0.254310345
damian-damjanovski,nicola-swankie,359,81,8.175900359,0.143759042,6,5,5.753894284,0.462677816,3.913204788,0.662267944,3.654749051,0.68834396,3.942725528,0.659260755,0.0625,0.282327586
damian-damjanovski,scott-rhodie,317,103,7.923901061,0.182570163,5,6,5.684089556,0.470736126,3.901217865,0.663487325,3.636968258,0.690121323,3.942725528,0.659260755,0.068965517,0.293103448
damian-damjanovski,lester-martinez,338,82,8.088465779,0.157508687,5,7,5.659978096,0.473509526,3.918296567,0.661749683,3.625978823,0.691218761,3.942725528,0.659260755,0.073275862,0.306034483
damian-damjanovski,peter-wells,429,60,8.504481098,0.088167334,4,8,5.597913884,0.480624996,3.914184119,0.662168278,3.609617861,0.692851112,3.942725528,0.659260755,0.060344828,0.344827586
damian-damjanovski,mark-moran,256,302,7.00371134,0.30991186,0,9,5.523853903,0.489072192,3.865187437,0.667146677,3.574778432,0.696321084,3.942725528,0.659260755,0.015086207,0.349137931
damian-damjanovski,james-hartcher,323,30,8.219244646,0.136811988,0,10,5.519377857,0.489581223,3.928969092,0.660662819,3.571886615,0.696608739,3.942725528,0.659260755,0.025862069,0.349137931
damian-damjanovski,matt-balara,351,25,8.356917918,0.114061043,0,11,5.497197222,0.492101174,3.930360328,0.660521082,3.565471604,0.697246654,3.942725528,0.659260755,0.028017241,0.362068966
damian-damjanovski,adrian-makohon,396,22,8.540850398,0.081460601,0,12,5.487395778,0.493213396,3.931927732,0.660361382,3.561807839,0.697610859,3.942725528,0.659260755,0.028017241,0.370689655
damian-damjanovski,mitch-malone,421,56,8.493633339,0.090138941,0,13,5.480651876,0.493978192,3.925107426,0.661056171,3.555998204,0.698188193,3.942725528,0.659260755,0.034482759,0.372844828
damien-basile,stuart-tracte,1296,308,9.116936592,0.166083547,57,1,9.116936592,0.166083547,6.753965338,0.432060232,6.753965338,0.432060232,6.946565551,0.412208066,0.15687993,0.15687993
damien-basile,sarah-cooley,1339,496,8.542586193,0.236475038,48,2,8.017117807,0.296922804,6.706682351,0.436897603,6.568544151,0.450950566,6.946565551,0.412208066,0.126205083,0.236634531
damien-basile,devin-brown,1155,386,8.977868381,0.183651811,46,3,7.632418723,0.339410606,6.688668461,0.438736861,6.411576349,0.466778915,6.946565551,0.412208066,0.191060473,0.33479404
damien-basile,emilyspearl,1620,411,9.04212918,0.175582222,43,4,7.427699749,0.361507807,6.726320852,0.434890157,6.31583488,0.476362094,6.946565551,0.412208066,0.155127082,0.393514461
damien-basile,iamkhayyam,1778,329,9.715273506,0.084396152,31,5,7.391429786,0.36538849,6.865210759,0.420623015,6.299993207,0.477942645,6.946565551,0.412208066,0.12971078,0.43733567
damien-basile,brian-papa,1101,498,8.302058173,0.26453132,27,6,7.136205971,0.392420203,6.674463749,0.440185769,6.202931612,0.487595387,6.946565551,0.412208066,0.11305872,0.463628396
damien-basile,matthew-caldecutt,1588,426,8.969515684,0.184694905,27,7,7.02412599,0.40414467,6.712458622,0.436307404,6.13628006,0.494193071,6.946565551,0.412208066,0.147239264,0.499561788
damien-basile,patrice-callender,342,143,7.923498137,0.307386447,25,8,6.916225993,0.415351333,6.81024296,0.426284207,6.094494438,0.498316705,6.946565551,0.412208066,0.065731814,0.510078878
damien-basile,kyle-cameron-studstill,1106,253,9.69173887,0.087884055,18,9,6.85586564,0.421586857,6.808561086,0.426457118,6.058492392,0.501861841,6.946565551,0.412208066,0.148992112,0.543382997
damien-basile,patrick,994,180,9.242792998,0.149822606,15,10,6.814664232,0.425829576,6.834889508,0.423748245,6.028879945,0.504772453,6.946565551,0.412208066,0.058720421,0.552147239
damien-basile,ari-greenberg,1287,388,9.324616018,0.139039376,15,11,6.710574813,0.436499908,6.767479347,0.430675066,5.993249468,0.508268225,6.946565551,0.412208066,0.124452235,0.572304996
damien-basile,tikva-morowati,776,345,8.343951549,0.259694635,14,12,6.6000629,0.447754436,6.691036139,0.438495231,5.937347071,0.513739022,6.946565551,0.412208066,0.106047327,0.585451358
damien-basile,mike-dizon,1410,336,9.12572217,0.16496021,14,13,6.540252279,0.45381435,6.770229756,0.430393011,5.900962268,0.517290706,6.946565551,0.412208066,0.100788782,0.601226994
damien-basile,jill-hanner,2147,263,9.931816726,0.050280392,13,14,6.534268799,0.454419397,6.879144304,0.419184875,5.898143885,0.517565524,6.946565551,0.412208066,0.088518843,0.614373357
damien-basile,rosie-siman,1184,473,8.465980062,0.245488023,12,15,6.454553568,0.462459727,6.648541922,0.44282662,5.840203664,0.523205834,6.946565551,0.412208066,0.141980719,0.628396144
damien-basile,george-smith,1467,274,9.395461042,0.129550425,12,16,6.433104678,0.464616689,6.814455344,0.425851058,5.831893173,0.52401337,6.946565551,0.412208066,0.098159509,0.635407537
damien-basile,tessa-horehled,4227,502,9.882328765,0.058482747,12,17,6.486367199,0.459255444,7.017623803,0.40482221,5.887712883,0.518582274,6.946565551,0.412208066,0.091148116,0.642418931
damien-basile,marshall-sponder,372,138,8.054218928,0.292752627,11,18,6.463425957,0.4615667,6.827486517,0.424510373,5.871219745,0.520188737,6.946565551,0.412208066,0.049956179,0.645924628
damien-basile,anna-d,641,263,8.364392099,0.257327355,11,19,6.398120655,0.468128975,6.750365144,0.432429051,5.835041951,0.523707444,6.946565551,0.412208066,0.083260298,0.658194566
damien-basile,amber-rae-lambke,848,223,8.865365281,0.197595428,10,20,6.377118507,0.470234085,6.780458609,0.42934362,5.819156748,0.525250267,6.946565551,0.412208066,0.094653812,0.663453111
damien-basile,maria-ogneva,913,231,8.936917647,0.188753449,10,21,6.349829742,0.472965489,6.821797772,0.425095782,5.800594253,0.527051425,6.946565551,0.412208066,0.045574058,0.667835232
damien-basile,anna-frenkel,1110,197,9.318044572,0.139912123,10,22,6.324472364,0.475499709,6.800578462,0.427277554,5.781788247,0.528874356,6.946565551,0.412208066,0.108676599,0.674846626
damien-basile,matthew-h,473,68,8.710247581,0.216473168,8,23,6.307278944,0.477215913,6.857384714,0.421430221,5.767715354,0.530237272,6.946565551,0.412208066,0.06485539,0.677475898
damien-basile,tony-bacigalupo,877,167,9.114010891,0.166457258,8,24,6.282154819,0.47972069,6.805461111,0.426775775,5.746721459,0.532268532,6.946565551,0.412208066,0.070113935,0.680981595
damien-basile,indira-vaidy,878,163,9.187398371,0.157025529,8,25,6.25652809,0.482271857,6.79589074,0.427759157,5.726557721,0.534217295,6.946565551,0.412208066,0.095530237,0.684487292
damien-basile,jessica-murray,997,50,9.751609423,0.078943101,8,26,6.252962062,0.482626562,6.905001131,0.416512722,5.723481765,0.53451439,6.946565551,0.412208066,0.031551271,0.685363716
damien-basile,kristin-maverick,1166,385,8.723289367,0.214900414,8,27,6.214625524,0.486435261,6.695805906,0.438008354,5.692884552,0.53746697,6.946565551,0.412208066,0.134092901,0.693251534
damien-basile,dario-meli,515,235,8.170683974,0.279571807,7,28,6.1849915,0.489373686,6.763484953,0.431084606,5.673760557,0.53930993,6.946565551,0.412208066,0.080631025,0.69675723
damien-basile,andrew-graham,683,238,8.531904334,0.237736348,7,29,6.165270337,0.491326446,6.763966191,0.43103527,5.658507168,0.540778522,6.946565551,0.412208066,0.074496056,0.701139351
damien-basile,adam-ostrow,733,174,8.847934425,0.199736088,7,30,6.147044672,0.493129189,6.818556527,0.425429234,5.645738581,0.542006952,6.946565551,0.412208066,0.061349693,0.704645048
damien-basile,yuna-park,839,139,9.157183005,0.160923567,7,31,6.114676469,0.496326241,6.77850605,0.429543987,5.631503446,0.54337548,6.946565551,0.412208066,0.101665206,0.709027169
damien-basile,david-berkowitz,1514,204,9.98333606,0.041355042,7,32,6.107395444,0.497044596,6.851179999,0.422069914,5.626224448,0.543882723,6.946565551,0.412208066,0.094653812,0.71340929
damien-basile,nichelle-stephens,281,79,7.863393136,0.314060817,6,33,6.098059437,0.497965268,6.864623607,0.42068359,5.618518002,0.544622955,6.946565551,0.412208066,0.038562664,0.715162138
damien-basile,dee-n,340,92,8.354645701,0.258456723,6,34,6.091743346,0.498587858,6.87911182,0.419188229,5.613283289,0.545125593,6.946565551,0.412208066,0.028921998,0.715162138
damien-basile,david-lifson,388,96,8.254187703,0.270033733,6,35,6.083528752,0.499397257,6.870391653,0.420088421,5.606460095,0.545780545,6.946565551,0.412208066,0.040315513,0.716038563
damien-basile,michelle-shildkret,615,177,8.600284504,0.229635765,6,36,6.07122137,0.500609229,6.814140758,0.42588341,5.59728427,0.546660948,6.946565551,0.412208066,0.060473269,0.716914987
damien-basile,thefatapple,682,136,8.892318257,0.194275224,6,37,6.060353473,0.501678755,6.835184957,0.423717821,5.587969749,0.547554215,6.946565551,0.412208066,0.078878177,0.720420684
damien-basile,matt-hunter,755,49,9.705400409,0.085863405,6,38,6.05139084,0.502560292,6.880639858,0.419030437,5.581575567,0.548167162,6.946565551,0.412208066,0.038562664,0.722173532
damien-basile,ryan-lawler,1060,321,8.81525177,0.203736217,6,39,6.016300256,0.50600746,6.712077846,0.436346317,5.563727411,0.549876981,6.946565551,0.412208066,0.106047327,0.726555653
damien-basile,micah-baldwin,1443,226,9.5529027,0.107866172,6,40,5.999551109,0.507650463,6.815632983,0.425729944,5.556002138,0.550616541,6.946565551,0.412208066,0.056967572,0.730937774
damien-basile,lea-marino,333,72,8.33437687,0.260801833,5,41,5.99213675,0.508377285,6.866064353,0.420534948,5.549733186,0.55121646,6.946565551,0.412208066,0.060473269,0.733567046
damien-basile,andy-morris,370,68,8.289343713,0.265995274,5,42,5.98644907,0.508934639,6.892311685,0.41782465,5.544930568,0.551675919,6.946565551,0.412208066,0.022787029,0.734443471
damien-basile,arseny-lebedev,736,143,9.063854363,0.172835622,5,43,5.974078941,0.510146223,6.825367488,0.424728459,5.53414243,0.552707576,6.946565551,0.412208066,0.055214724,0.736196319
damien-basile,robert-scoble,934,21,9.777692551,0.074973315,5,44,5.973564869,0.510196556,6.923815229,0.414565637,5.533647912,0.552754851,6.946565551,0.412208066,0.018404908,0.736196319
damien-basile,paull-young,970,111,9.464946565,0.120089856,5,45,5.969634437,0.510581335,6.847759903,0.422422412,5.531256216,0.55298348,6.946565551,0.412208066,0.07537248,0.737072743
damien-basile,manisha-m,985,178,9.228727641,0.151658653,5,46,5.957036829,0.511814044,6.827398572,0.424519424,5.522557247,0.553814791,6.946565551,0.412208066,0.07537248,0.741454864
damien-basile,ben-kessler,1023,147,9.398617295,0.129124126,5,47,5.950025871,0.512499713,6.840907262,0.423128464,5.517399142,0.55430754,6.946565551,0.412208066,0.063978966,0.742331288
damien-basile,chrissie-brodigan,152,29,7.157367454,0.390196753,4,48,5.947986507,0.512699113,6.912567747,0.415729927,5.515697524,0.554470065,6.946565551,0.412208066,0.019281332,0.742331288
damien-basile,peter-chislett,289,81,7.895882707,0.310457146,4,49,5.94299889,0.513186683,6.85986787,0.421174142,5.511489016,0.554871963,6.946565551,0.412208066,0.030674847,0.743207713
damien-basile,sanford-dickert,329,41,8.214991483,0.274520228,4,50,5.940591817,0.513421942,6.899091311,0.417123854,5.509448881,0.555066756,6.946565551,0.412208066,0.023663453,0.744084137
damien-basile,jen-grant,373,38,8.403703404,0.252760729,4,51,5.93847281,0.51362902,6.907189862,0.416286329,5.507644,0.55523907,6.946565551,0.412208066,0.024539877,0.744084137
damien-basile,dave-delaney,513,24,8.909521596,0.192149468,4,52,5.935901858,0.513880231,6.919644837,0.414997435,5.505438109,0.555449646,6.946565551,0.412208066,0.008764242,0.744084137
damien-basile,jason-kende,782,113,9.161203574,0.160406094,4,53,5.928013639,0.514650779,6.852983534,0.421883999,5.498485345,0.5561132,6.946565551,0.412208066,0.050832603,0.746713409
damien-basile,aaron-strout,812,96,9.338480211,0.137194066,4,54,5.922559242,0.515183386,6.873927527,0.419723469,5.493607924,0.556578542,6.946565551,0.412208066,0.02716915,0.747589833
damien-basile,lawrence-lewitinn,908,221,8.962375302,0.185585573,4,55,5.892661105,0.518100025,6.75015529,0.432450547,5.476318728,0.558227088,6.946565551,0.412208066,0.090271691,0.749342682
damien-basile,kevin-haughwout,929,53,9.642755078,0.095043148,4,56,5.88867647,0.518488374,6.905924826,0.416417183,5.472764751,0.558565776,6.946565551,0.412208066,0.033304119,0.750219106
damien-basile,melissa-leon9,320,17,8.260657944,0.269291513,3,57,5.887733367,0.518580278,6.933359181,0.413577033,5.471959866,0.558642471,6.946565551,0.412208066,0.019281332,0.750219106
damien-basile,justin-shaffer,335,64,8.16015943,0.280768666,3,58,5.88284323,0.519056739,6.890873086,0.417973316,5.467778279,0.559040871,6.946565551,0.412208066,0.020157756,0.75109553
damien-basile,sean-percival,424,17,8.713448584,0.216087384,3,59,5.882026755,0.519136278,6.92464812,0.414479386,5.467071475,0.559108203,6.946565551,0.412208066,0.011393514,0.75109553
damien-basile,eflirt-expert,1666,227,9.741678791,0.08044202,3,60,5.883999306,0.51894411,6.869029199,0.420229023,5.46748407,0.559068898,6.946565551,0.412208066,0.076248904,0.756354075
damien-basile,jesse-thomas,350,23,8.367246595,0.256996378,2,61,5.882850502,0.51905603,6.91902068,0.41506205,5.466498676,0.559162767,6.946565551,0.412208066,0.011393514,0.756354075
damien-basile,ryan-odonnell,356,24,8.387901996,0.254598524,2,62,5.881608657,0.519177007,6.921530346,0.414802225,5.465432537,0.559264322,6.946565551,0.412208066,0.017528484,0.756354075
damien-basile,laura-levitan,390,28,8.507098636,0.240659654,2,63,5.874566668,0.519862857,6.919938775,0.414967005,5.461903494,0.55960044,6.946565551,0.412208066,0.014899211,0.756354075
damien-basile,katy-kelley,494,38,8.802428195,0.20530098,2,64,5.872911438,0.520024029,6.901263932,0.416899211,5.460456896,0.559738201,6.946565551,0.412208066,0.046450482,0.758983348
damien-basile,mike-germano,520,154,8.462096924,0.245942899,2,65,5.860823555,0.521200599,6.797706373,0.427572641,5.452461876,0.560499382,6.946565551,0.412208066,0.058720421,0.759859772
damien-basile,malcolm-ong,708,98,9.081346881,0.170617114,2,66,5.852032786,0.522055757,6.824239312,0.424844557,5.447247189,0.560995683,6.946565551,0.412208066,0.088518843,0.761612621
damien-basile,mike-street,770,84,9.781082365,0.074453752,2,67,5.844221853,0.522815252,6.894387202,0.41761014,5.442736963,0.561424826,6.946565551,0.412208066,0.072743208,0.765118317
damien-basile,tara-hunt,790,100,9.223296266,0.152366327,2,68,5.840257091,0.523200641,6.860960635,0.421061437,5.439123455,0.561768574,6.946565551,0.412208066,0.026292726,0.765118317
damien-basile,olivier-peyre,352,134,7.992175297,0.299718778,1,69,5.830872445,0.52411253,6.834425308,0.423796044,5.4322668,0.562420656,6.946565551,0.412208066,0.030674847,0.76774759
damien-basile,jonathan-yarmis,452,35,8.690656517,0.218830974,1,70,5.829373956,0.524258092,6.910023133,0.415993219,5.430953647,0.562545513,6.946565551,0.412208066,0.022787029,0.76774759
damien-basile,david-trahan,477,115,8.478478268,0.244022682,1,71,5.823253446,0.52485251,6.848503262,0.422345803,5.425596004,0.563054836,6.946565551,0.412208066,0.04820333,0.769500438
damien-basile,david-parmet,506,119,8.545029159,0.236186363,1,72,5.814342125,0.525717615,6.866007773,0.420540786,5.419055076,0.563676452,6.946565551,0.412208066,0.017528484,0.769500438
damien-basile,calamity-chang,560,104,8.733020315,0.213725261,1,73,5.796296765,0.52746816,6.827284643,0.424531151,5.403406051,0.56516278,6.946565551,0.412208066,0.055214724,0.773006135
damien-basile,jeff-turner,577,38,9.027744885,0.177395536,1,74,5.792138812,0.527871271,6.917328782,0.415237187,5.399778567,0.565507139,6.946565551,0.412208066,0.005258545,0.773882559
damien-basile,carla-blumenthal,656,170,8.715505739,0.215839375,1,75,5.784302008,0.528630797,6.82351096,0.424919505,5.393982794,0.566057197,6.946565551,0.412208066,0.070990359,0.773882559
damien-basile,holly-oxenfree,674,41,9.936003877,0.049571261,1,76,5.782669922,0.528788934,6.91356147,0.415627095,5.392436553,0.566203918,6.946565551,0.412208066,0.049956179,0.779141104
damien-basile,tweetamar-kestenbaum,685,96,9.043288293,0.175435922,1,77,5.778615448,0.529181723,6.883655035,0.418719032,5.388775258,0.566551284,6.946565551,0.412208066,0.026292726,0.780893953
damien-basile,michael-durwin,725,14,9.444150402,0.122938298,1,78,5.778263704,0.529215795,6.927866069,0.414146107,5.388445299,0.566582586,6.946565551,0.412208066,0.012269939,0.780893953
damien-basile,saul-colt,743,82,9.207794682,0.154382101,1,79,5.774894094,0.529542164,6.885161127,0.418563462,5.385381594,0.566873199,6.946565551,0.412208066,0.028921998,0.781770377
damien-basile,angie-gentile,808,129,9.145274922,0.162454061,1,80,5.770882028,0.529930681,6.86776488,0.420359488,5.381637593,0.56722828,6.946565551,0.412208066,0.0543383,0.782646801
damien-basile,kelly-sutton,954,109,9.449948383,0.122145657,1,81,5.766700233,0.530335543,6.859066177,0.421256822,5.377731641,0.567598645,6.946565551,0.412208066,0.051709027,0.783523225
damien-basile,chase-s,975,81,9.590333027,0.10256931,1,82,5.764393481,0.530558833,6.873178545,0.419800781,5.375516819,0.567808621,6.946565551,0.412208066,0.055214724,0.785276074
damien-basile,darrell-whitelaw,1569,279,9.463641823,0.12026901,1,83,5.756976218,0.531276624,6.775938816,0.429807393,5.370223095,0.568310395,6.946565551,0.412208066,0.099912358,0.78878177
damien-basile,eric-leebow,158,75,7.11587872,0.394553045,0,84,5.753085616,0.531653013,6.888386051,0.418230296,5.366875539,0.568627625,6.946565551,0.412208066,0.005258545,0.78878177
damien-basile,dirk-singer,193,8,8.265769894,0.268704778,0,85,5.752732918,0.531687131,6.941196737,0.412764734,5.366567921,0.568656774,6.946565551,0.412208066,0.001752848,0.78878177
damien-basile,mark-remo,227,4,7.812913385,0.319640905,0,86,5.752539139,0.531705875,6.941872522,0.412694676,5.366400271,0.56867266,6.946565551,0.412208066,0.003505697,0.78878177
damien-basile,rusty-walters,361,12,8.455575856,0.246706361,0,87,5.752039792,0.531754176,6.938724028,0.413021054,5.365962424,0.568714147,6.946565551,0.412208066,0.004382121,0.78878177
damien-basile,greg-santos,368,6,8.66032358,0.222470505,0,88,5.751805137,0.531776874,6.938964951,0.412996082,5.365755427,0.56873376,6.946565551,0.412208066,0.003505697,0.78878177
damien-basile,jennifer-newell,450,1,8.813138449,0.203994272,0,89,5.751768056,0.531780461,6.944053355,0.412468568,5.365722537,0.568736876,6.946565551,0.412208066,0.000876424,0.78878177
damien-basile,dave-evans2,459,9,8.807764879,0.204650107,0,90,5.751438116,0.531812374,6.940972531,0.412787977,5.365429544,0.568764638,6.946565551,0.412208066,0.001752848,0.78878177
damien-basile,jeff-namnum,461,75,8.568248323,0.233438698,0,91,5.747332021,0.53220949,6.885295885,0.418549541,5.361818652,0.569106734,6.946565551,0.412208066,0.017528484,0.78878177
damien-basile,oliver-jevremov,462,24,8.760021072,0.210456982,0,92,5.740823364,0.532838785,6.926148554,0.414323996,5.359830653,0.56929505,6.946565551,0.412208066,0.018404908,0.789658195
damien-basile,john-raser,536,10,9.651377979,0.093792199,0,93,5.740646111,0.532855919,6.939723888,0.412917414,5.359655473,0.569311643,6.946565551,0.412208066,0.008764242,0.789658195
damien-basile,andrew-cafourek,547,79,8.794892254,0.206219302,0,94,5.733927524,0.533505273,6.849469061,0.422246264,5.354970014,0.569755396,6.946565551,0.412208066,0.049956179,0.792287467
damien-basile,warren-whitlock,659,4,10.03776452,0.031314943,0,95,5.733904781,0.533507471,6.944896657,0.412381127,5.35493829,0.569758401,6.946565551,0.412208066,0.006134969,0.792287467
damien-basile,chris-abraham,831,147,9.11741689,0.166022179,0,96,5.728942558,0.533986919,6.877075422,0.419398493,5.351584596,0.570075957,6.946565551,0.412208066,0.015775635,0.793163891
damien-basile,shaun-farrugia,883,172,9.10313717,0.167844582,0,97,5.72087267,0.534766354,6.825391181,0.424726021,5.345412769,0.57066021,6.946565551,0.412208066,0.056967572,0.794040316
damien-basile,derek-overbey,943,40,9.713129446,0.084715289,0,98,5.720427869,0.534809305,6.915494927,0.415426999,5.344925646,0.570706315,6.946565551,0.412208066,0.008764242,0.794040316
dan-dofter,ryan-king,1018,427,7.5325133,0.217222967,26,1,7.5325133,0.217222967,5.302524096,0.503066973,5.302524096,0.503066973,5.536351614,0.47586954,0.296296296,0.296296296
dan-dofter,randy-reddig,708,273,7.844524767,0.16992081,14,2,7.006157573,0.291342238,5.355426375,0.496956952,5.201349892,0.514683592,5.536351614,0.47586954,0.22962963,0.392592593
dan-dofter,micah-saul,918,346,7.783430622,0.179440283,12,3,6.605637859,0.344355066,5.327929491,0.500135848,5.114569154,0.524577018,5.536351614,0.47586954,0.254320988,0.456790123
dan-dofter,chris-burkhart,701,228,8.189092375,0.112936727,11,4,6.225020189,0.392654106,5.405548605,0.491144923,5.058812589,0.530899735,5.536351614,0.47586954,0.254320988,0.525925926
dan-dofter,ty-white,699,126,8.618888723,0.022428187,4,5,6.074378057,0.411286376,5.480793164,0.482376993,5.041192411,0.532892399,5.536351614,0.47586954,0.148148148,0.550617284
dan-dofter,william-warnecke,700,181,8.304149086,0.092115286,4,6,5.978550303,0.423007548,5.461039629,0.484683804,5.018935608,0.535405705,5.536351614,0.47586954,0.197530864,0.565432099
dan-dofter,jonathan-baudanza,326,69,7.930382299,0.156289522,2,7,5.935234067,0.428273391,5.476727826,0.482852035,5.00147015,0.537375068,5.536351614,0.47586954,0.074074074,0.577777778
dan-dofter,andrei-zmievski,1366,303,8.456728884,0.062001482,2,8,5.936306268,0.428143286,5.39915828,0.491887186,4.979612384,0.539836129,5.536351614,0.47586954,0.251851852,0.612345679
dan-dofter,robert-kissinger,214,186,6.777669892,0.321886681,1,9,5.745826305,0.45107079,5.409130465,0.490728714,4.940230697,0.544260322,5.536351614,0.47586954,0.079012346,0.614814815
dan-dofter,bharat-vasan,313,28,8.116275937,0.125550613,1,10,5.738582307,0.45193549,5.507219356,0.47928532,4.935633106,0.54477599,5.536351614,0.47586954,0.054320988,0.617283951
dan-dofter,chris-messina7,1208,313,8.261464157,0.099985746,1,11,5.702513142,0.45623328,5.432208144,0.488044312,4.932117176,0.545170221,5.536351614,0.47586954,0.182716049,0.637037037
daniel-newman,micah-baldwin,1443,233,8.914182442,0.078161947,39,1,8.914182442,0.078161947,6.162008943,0.440272298,6.162008943,0.440272298,6.358108791,0.418061903,0.186468647,0.186468647
daniel-newman,devin-reams,1080,319,8.108350089,0.200857332,14,2,7.512078564,0.279586378,6.184818187,0.437705697,6.021057111,0.456037838,6.358108791,0.418061903,0.133663366,0.272277228
daniel-newman,matt-galligan,1104,162,8.99905226,0.062777233,14,3,7.348191603,0.300206161,6.230575507,0.43254371,5.98427132,0.460125911,6.358108791,0.418061903,0.156765677,0.311881188
daniel-newman,bruce-wyman,1189,180,8.984745891,0.065439906,4,4,7.274700351,0.309334398,6.293967682,0.425362898,5.960529813,0.462758638,6.358108791,0.418061903,0.070957096,0.331683168
daniel-newman,rob-johnson5,471,60,8.494754707,0.145494768,3,5,7.223131536,0.315698264,6.26498782,0.428649891,5.934100497,0.465684187,6.358108791,0.418061903,0.057755776,0.334983498
daniel-newman,harper-reed,527,63,8.627988471,0.125197116,2,6,7.152696401,0.324336996,6.306116482,0.423982786,5.908815189,0.468477975,6.358108791,0.418061903,0.037953795,0.336633663
daniel-newman,michael-sharon,553,32,8.971344332,0.067906373,2,7,7.079950906,0.333196505,6.292462628,0.425533785,5.869795243,0.472779542,6.358108791,0.418061903,0.04620462,0.356435644
daniel-newman,jason-shellen,613,23,9.102761875,0.042275522,2,8,7.069905776,0.334415003,6.34015991,0.420108594,5.864461087,0.473366664,6.358108791,0.418061903,0.02640264,0.356435644
daniel-newman,christina-lupinacci,618,10,9.201436872,0.018878123,2,9,7.050634726,0.33674937,6.342656033,0.419824133,5.857067322,0.474180122,6.358108791,0.418061903,0.04620462,0.374587459
daniel-newman,ryan-sarver,622,44,8.98006833,0.066303738,2,10,7.003158534,0.342482257,6.309729033,0.423572151,5.839735413,0.47608532,6.358108791,0.418061903,0.044554455,0.381188119
daniel-newman,richard-grote,206,46,7.426515951,0.290398362,1,11,6.966439173,0.346898874,6.28584089,0.426285396,5.820275443,0.478221699,6.358108791,0.418061903,0.041254125,0.381188119
daniel-newman,robert-reich,300,24,8.081216562,0.204592049,1,12,6.952051108,0.348625409,6.324498933,0.421892091,5.812676822,0.479055115,6.358108791,0.418061903,0.02640264,0.382838284
daniel-newman,katie-nagl,340,25,8.252382143,0.180728921,1,13,6.923016355,0.352102621,6.323590541,0.421995474,5.797358195,0.480733923,6.358108791,0.418061903,0.031353135,0.392739274
daniel-newman,jesse-thomas,350,15,8.355824982,0.165922904,1,14,6.911087757,0.353528544,6.33858824,0.420287675,5.790325978,0.481504005,6.358108791,0.418061903,0.024752475,0.397689769
daniel-newman,jim-halligan,1146,218,8.716306923,0.111269419,1,15,6.823267065,0.363979812,6.20949733,0.434923779,5.747913587,0.486140556,6.358108791,0.418061903,0.150165017,0.443894389
daniel-newman,liz8,269,5,8.040865462,0.210114932,0,16,6.820686291,0.364285716,6.350183966,0.418965911,5.746440882,0.48630131,6.358108791,0.418061903,0.021452145,0.448844884
daniel-newman,jessica-owens,384,1,8.578434012,0.132837914,0,17,6.820251307,0.364337269,6.354255326,0.418501548,5.746186949,0.486329026,6.358108791,0.418061903,0.011551155,0.45379538
daniel-newman,jack-cheng,419,15,8.612490334,0.127599268,0,18,6.807060388,0.36589968,6.333656678,0.420849452,5.73762075,0.487263734,6.358108791,0.418061903,0.031353135,0.458745875
daniel-newman,jennifer-newell,450,117,8.09609817,0.202545835,0,19,6.696002128,0.378983816,6.177551317,0.43852387,5.682915662,0.493219992,6.358108791,0.418061903,0.067656766,0.46369637
daniel-newman,matt-kojalo,461,18,8.729046955,0.109223847,0,20,6.662694409,0.382883911,6.337801555,0.420377304,5.676769448,0.493887798,6.358108791,0.418061903,0.01650165,0.4669967
daniele-fiandaca,maria-eriksson,269,20,7.970569083,0.234295502,2,1,7.970569083,0.234295502,5.663849896,0.502981403,5.663849896,0.502981403,5.700719855,0.499054714,0.016442451,0.016442451
